"","groupid","name","year","failure","allies","alliesties","size","religious","ethnic","drugs","statesponsored","wbgi_gee_cs","polity2","logpop","namerica","latamerica","ssafrica","meast","asia","spline1","spline2","spline3","alliesXgee","alliesXpolity2","alliesXfhouse17","alliesXrgdpch","alliesXcinc","fhouse17","europe","rgdpch","cinc","ccode","age","startdate","enddate"
"1270",251,"Anarkhiki Omadha 20 Louli",2002,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,2002
"1271",252,"Anti-Authority Erotic Cells",2000,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,1,2000,2000
"1272",253,"Anti-Mainstream Self Determination Faction",2000,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,1,2000,2000
"1273",254,"Anti-Olympic Flame",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1274",255,"Anti-Power Struggle",1999,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,1999
"1275",256,"Anti-State Action",1999,1,1,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0.784614384174347,10,6,19.8410110473633,0.00406179996207356,6,1,19.8410110473633,0.00406179996207356,350,1,1999,1999
"1276",257,"Anti-State Defense",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1277",258,"Anti-State Nuclei",2000,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,1,2000,2000
"1278",259,"Anti-State Struggle",1987,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1155414581299,0,0,0,0,0,1987,0,0,0.784614384174347,10,6,15.9119005203247,0.00321809994056821,6,1,15.9119005203247,0.00321809994056821,350,3,1985,1994
"1279",259,"Anti-State Struggle",1988,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1163673400879,0,0,0,0,0,1988,0.00308641977608204,0,0.784614384174347,10,6,16.6618843078613,0.00318449991755188,6,1,16.6618843078613,0.00318449991755188,350,4,1985,1994
"1280",259,"Anti-State Struggle",1989,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1211681365967,0,0,0,0,0,1989,0.0246913582086563,0,0.784614384174347,10,6.5,17.1866054534912,0.00341819995082915,6.5,1,17.1866054534912,0.00341819995082915,350,5,1985,1994
"1281",259,"Anti-State Struggle",1990,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1309719085693,0,0,0,0,0,1990,0.0833333358168602,0,0.784614384174347,10,6.5,17.0222034454346,0.00344099989160895,6.5,1,17.0222034454346,0.00344099989160895,350,6,1985,1994
"1282",259,"Anti-State Struggle",1991,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1428737640381,0,0,0,0,0,1991,0.19753086566925,0,0,0,0,0,0,6.5,1,17.3817024230957,0.00362839992158115,350,7,1985,1994
"1283",259,"Anti-State Struggle",1992,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1501197814941,0,0,0,0,0,1992,0.38580247759819,0,0,0,0,0,0,6.5,1,17.3078994750977,0.00388319999910891,350,8,1985,1994
"1284",259,"Anti-State Struggle",1993,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1556797027588,0,0,0,0,0,1993,0.666666686534882,0,0,0,0,0,0,6,1,16.9115543365479,0.00378819997422397,350,9,1985,1994
"1285",259,"Anti-State Struggle",1994,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1601810455322,0,0,0,0,0,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,6,1,17.1520671844482,0.00358120002783835,350,10,1985,1994
"1286",260,"Autonomous Cells of Rebel Action",1998,1,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1287",261,"Black Star",1999,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,9999
"1288",261,"Black Star",2000,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,2,1999,9999
"1289",261,"Black Star",2001,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,1,21.487398147583,0.0039173997938633,350,3,1999,9999
"1290",261,"Black Star",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,4,1999,9999
"1291",261,"Black Star",2003,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,5,1999,9999
"1292",261,"Black Star",2004,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,6,1999,9999
"1293",261,"Black Star",2005,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1827926635742,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,25.4670600891113,0.0039035000372678,350,7,1999,9999
"1294",262,"Black and Red Brigades",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1295",263,"Burning Path",2002,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,2002
"1296",264,"Cells for Solidarity Against Authority",1989,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1211681365967,0,0,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,6.5,1,17.1866054534912,0.00341819995082915,350,1,1989,1989
"1297",265,"Chaotic Attack Front",2002,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,2002
"1298",266,"Children of Fire",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1299",276,"Commando Anarchist Group",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1300",277,"Communists Liberation Faction",2005,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1827926635742,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,25.4670600891113,0.0039035000372678,350,1,2005,2005
"1301",278,"Conscientious Arsonists",1998,1,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1302",279,"Consciously Enraged",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1303",280,"Enraged Proletarians",2001,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,1,21.487398147583,0.0039173997938633,350,1,2001,2001
"1304",281,"Fighters for Freedom",2001,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,1,21.487398147583,0.0039173997938633,350,1,2001,2001
"1305",282,"Fighting Ecologist Activism",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1306",283,"Fighting Guerrillas of May",1998,1,1,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0.784614384174347,10,6,19.1796684265137,0.00429630000144243,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1307",284,"Fires of Hell",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1308",285,"Friendship Society",1999,1,0,0,0,0,1,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,1999
"1309",286,"Group for Social Resistance to the State Mechanism",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1310",287,"Group of Carlo Giuiliani",2001,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,1,21.487398147583,0.0039173997938633,350,1,2001,2001
"1311",288,"Hawks of Thrace",1999,1,0,0,0,0,1,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,1999
"1312",289,"Immediate Action",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1313",290,"Indomitable Marxists",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1314",291,"Knights of the Torched Bank",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1315",292,"Leftist Nucleus",1998,1,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1316",293,"1-May",1989,0,2,0.000415309012169018,0,0,0,0,0,0.784614384174347,10,16.1211681365967,0,0,0,0,0,1989,0.0246913582086563,0,1.56922876834869,20,13,34.3732109069824,0.0068363999016583,6.5,1,17.1866054534912,0.00341819995082915,350,1,1989,1992
"1317",293,"1-May",1990,0,2,0.000415309012169018,0,0,0,0,0,0.784614384174347,10,16.1309719085693,0,0,0,0,0,1990,0.0833333358168602,0,1.56922876834869,20,13,34.0444068908691,0.00688199978321791,6.5,1,17.0222034454346,0.00344099989160895,350,2,1989,1992
"1318",293,"1-May",1991,0,2,0.000415309012169018,0,0,0,0,0,0.784614384174347,10,16.1428737640381,0,0,0,0,0,1991,0.19753086566925,0,1.56922876834869,20,13,34.7634048461914,0.0072567998431623,6.5,1,17.3817024230957,0.00362839992158115,350,3,1989,1992
"1319",293,"1-May",1992,1,2,0.000415309012169018,0,0,0,0,0,0.784614384174347,10,16.1501197814941,0,0,0,0,0,1992,0.38580247759819,0,1.56922876834869,20,13,34.6157989501953,0.00776639999821782,6.5,1,17.3078994750977,0.00388319999910891,350,4,1989,1992
"1320",294,"15-May",1998,1,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1321",295,"May 98",1998,1,1,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0.784614384174347,10,6,19.1796684265137,0.00429630000144243,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1322",296,"Melting Nuclei",1998,1,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1323",297,"Midnight Saboteurs",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1324",298,"Movement Against State Arbitrariness",2001,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,1,21.487398147583,0.0039173997938633,350,1,2001,2001
"1325",299,"New Revolutionary Popular Struggle (NELA)",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,9999
"1326",299,"New Revolutionary Popular Struggle (NELA)",2003,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,2,2002,9999
"1327",299,"New Revolutionary Popular Struggle (NELA)",2004,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,3,2002,9999
"1328",299,"New Revolutionary Popular Struggle (NELA)",2005,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1827926635742,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,25.4670600891113,0.0039035000372678,350,4,2002,9999
"1329",300,"November's Children",1998,1,1,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0.784614384174347,10,6,19.1796684265137,0.00429630000144243,6,1,19.1796684265137,0.00429630000144243,350,1,1998,1998
"1330",301,"Nuclei for Promoting Total Catastrophe",2004,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,1,2004,2004
"1331",302,"Overthrown Anarchist Faction",2000,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,1,2000,2000
"1332",303,"Popular Justice",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1333",304,"Popular Resistance",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,9999
"1334",304,"Popular Resistance",2003,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,2,2002,9999
"1335",304,"Popular Resistance",2004,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,3,2002,9999
"1336",304,"Popular Resistance",2005,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1827926635742,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,25.4670600891113,0.0039035000372678,350,4,2002,9999
"1337",305,"Popular Revolutionary Action",2003,1,1,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0.784614384174347,10,6.5,23.5437068939209,0.00378139992244542,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1338",306,"Popular Revolutionary Front (LEM)",1999,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,2000
"1339",306,"Popular Revolutionary Front (LEM)",2000,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,2,1999,2000
"1340",307,"Proletarian Reprisals",2002,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,2002
"1341",308,"Proletarian Resistance",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1342",309,"Proletarian Solidarity",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1343",310,"Red Line",1999,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,1,1999,1999
"1344",311,"Revolutionary Brigades",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,9999
"1345",311,"Revolutionary Brigades",2003,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,22.2726707458496,0.00378139992244542,350,2,2002,9999
"1346",311,"Revolutionary Brigades",2004,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,22.2726707458496,0.00381599995307624,350,3,2002,9999
"1347",311,"Revolutionary Brigades",2005,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,22.2726707458496,0.0039035000372678,350,4,2002,9999
"1348",312,"Revolutionary Liberation Action",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,1,2002,2003
"1349",312,"Revolutionary Liberation Action",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,2,2002,2003
"1350",314,"Revolutionary Memory",2003,1,0,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6.5,1,23.5437068939209,0.00378139992244542,350,1,2003,2003
"1351",315,"Revolutionary Nuclei",1996,0,0,0,0,0,0,0,0,0.784614384174347,10,16.164924621582,0,0,0,0,0,1996,2.25,0.0833333358168602,0,0,0,0,0,6,1,17.9101066589355,0.00415319995954633,350,1,1996,9999
"1352",315,"Revolutionary Nuclei",1997,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1671123504639,0,0,0,0,0,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,6,1,18.5444355010986,0.00410370016470551,350,2,1996,9999
"1353",315,"Revolutionary Nuclei",1998,0,0,0,0,0,0,0,0,0.784614384174347,10,16.168794631958,0,0,0,0,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,6,1,19.1796684265137,0.00429630000144243,350,3,1996,9999
"1354",315,"Revolutionary Nuclei",1999,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1703796386719,0,0,0,0,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,6,1,19.8410110473633,0.00406179996207356,350,4,1996,9999
"1355",315,"Revolutionary Nuclei",2000,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1724987030029,0,0,0,0,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,6,1,20.7074565887451,0.00385420001111925,350,5,1996,9999
"1356",315,"Revolutionary Nuclei",2001,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1746196746826,0,0,0,0,0,2001,8.4580249786377,1.5728394985199,0.784614384174347,10,6,21.487398147583,0.0039173997938633,6,1,21.487398147583,0.0039173997938633,350,6,1996,9999
"1357",315,"Revolutionary Nuclei",2002,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1767292022705,0,0,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6.5,1,22.2726707458496,0.00391789991408587,350,7,1996,9999
"1358",315,"Revolutionary Nuclei",2003,0,1,0,0,0,0,0,0,0.784614384174347,10,16.1788101196289,0,0,0,0,0,2003,12.3419752120972,2.88641977310181,0.784614384174347,10,6.5,23.5437068939209,0.00378139992244542,6.5,1,23.5437068939209,0.00378139992244542,350,8,1996,9999
"1359",315,"Revolutionary Nuclei",2004,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1808376312256,0,0,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6.5,1,24.6291694641113,0.00381599995307624,350,9,1996,9999
"1360",315,"Revolutionary Nuclei",2005,0,0,0,0,0,0,0,0,0.784614384174347,10,16.1827926635742,0,0,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,1,25.4670600891113,0.0039035000372678,350,10,1996,9999
"1361",316,"Revolutionary Organization 17 November (17N)",1987,0,3,0.00211486802436411,0,0,0,0,1,0.784614384174347,10,16.1155414581299,0,0,0,0,0,1987,0,0,2.35384321212769,30,18,47.7357025146484,0.00965430028736591,6,1,15.9119005203247,0.00321809994056821,350,13,1975,2002
"1362",316,"Revolutionary Organization 17 November (17N)",1988,0,3,0.00211486802436411,0,0,0,0,1,0.784614384174347,10,16.1163673400879,0,0,0,0,0,1988,0.00308641977608204,0,2.35384321212769,30,18,49.985652923584,0.00955349951982498,6,1,16.6618843078613,0.00318449991755188,350,14,1975,2002
"1363",316,"Revolutionary Organization 17 November (17N)",1989,0,3,0.00211486802436411,0,0,0,0,1,0.784614384174347,10,16.1211681365967,0,0,0,0,0,1989,0.0246913582086563,0,2.35384321212769,30,19.5,51.559814453125,0.0102546000853181,6.5,1,17.1866054534912,0.00341819995082915,350,15,1975,2002
"1364",316,"Revolutionary Organization 17 November (17N)",1990,0,3,0.00211486802436411,0,0,0,0,1,0.784614384174347,10,16.1309719085693,0,0,0,0,0,1990,0.0833333358168602,0,2.35384321212769,30,19.5,51.0666122436523,0.0103229992091656,6.5,1,17.0222034454346,0.00344099989160895,350,16,1975,2002
"1365",316,"Revolutionary Organization 17 November (17N)",1991,0,3,0.00211486802436411,0,0,0,0,1,0.784614384174347,10,16.1428737640381,0,0,0,0,0,1991,0.19753086566925,0,2.35384321212769,30,19.5,52.1451072692871,0.0108851995319128,6.5,1,17.3817024230957,0.00362839992158115,350,17,1975,2002
